date	een_jaar_geleden_permill	twee_jaar_geleden_permill	drie_jaar_geleden_permill	vier_jaar_geleden_permill	vijf_jaar_geleden_permill	zes_jaar_geleden_permill	zeven_jaar_geleden_permill	acht_jaar_geleden_permill	negen_jaar_geleden_permill	tien_jaar_geleden_permill	elf_jaar_geleden_permill	twaalf_jaar_geleden_permill	dertien_jaar_geleden_permill	veertien_jaar_geleden_permill	vijftien_jaar_geleden_permill	zestien_jaar_geleden_permill	zeventien_jaar_geleden_permill	achttien_jaar_geleden_permill	negentien_jaar_geleden_permill	twintig_jaar_geleden_permill	dertig_jaar_geleden_permill	veertig_jaar_geleden_permill	vijftig_jaar_geleden_permill	zestig_jaar_geleden_permill	zeventig_jaar_geleden_permill	tachtig_jaar_geleden_permill	negentig_jaar_geleden_permill	honderd_jaar_geleden_permill	100_jaar_geleden_permill	honderdtien_jaar_geleden_permill	honderdtwintig_jaar_geleden_permill	honderddertig_jaar_geleden_permill	honderdveertig_jaar_geleden_permill	honderdvijftig_jaar_geleden_permill	honderdzestig_jaar_geleden_permill	honderdzeventig_jaar_geleden_permill	honderdtachtig_jaar_geleden_permill	honderdnegentig_jaar_geleden_permill	tweehonderd_jaar_geleden_permill	200_jaar_geleden_permill	no_words
1953	1.9166515698411348	1.8399855070474895	1.379989130285617	0.383330313968227	0.6899945651428085	0.15333212558729079	0.07666606279364539	0.07666606279364539	0.07666606279364539	0.9966588163173901	0.07666606279364539	0.07666606279364539	0.07666606279364539	0.0	0.2299981883809362	0.2299981883809362	0.07666606279364539	0.07666606279364539	0.0	0.5366624395555177	0.6133285023491631	0.2299981883809362	0.4599963767618724	0.30666425117458157	0.07666606279364539	0.0	0.0	0.9966588163173901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07666606279364539	0.15333212558729079	13043581
1954	2.952647506149627	2.952647506149627	0.36908093826870336	0.7381618765374067	0.7381618765374067	0.221448562961222	0.07381618765374068	0.0	0.221448562961222	1.6239561283822948	0.0	0.07381618765374068	0.0	0.07381618765374068	0.07381618765374068	0.0	0.221448562961222	0.0	0.0	1.033426627152369	0.5905295012299254	0.2952647506149627	0.885794251844888	0.221448562961222	0.07381618765374068	0.0	0.07381618765374068	0.6643456888836661	0.221448562961222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07381618765374068	0.0	13547164
1955	2.6817781887851164	2.6817781887851164	1.1174075786604651	0.4469630314641861	1.489876771547287	0.14898767715472871	0.29797535430945743	0.14898767715472871	0.0	2.0113336415888377	0.07449383857736436	0.0	0.0	0.07449383857736436	0.14898767715472871	0.0	0.0	0.0	0.07449383857736436	1.1919014172378297	0.37246919288682173	0.22348151573209304	0.37246919288682173	0.14898767715472871	0.14898767715472871	0.0	0.0	0.5959507086189149	0.14898767715472871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22348151573209304	13423929
1956	2.0794078093007444	2.5414984335897985	0.6931359364335814	0.6931359364335814	1.1552265607226357	0.3080604161927029	0.3080604161927029	0.53910572833723	0.3080604161927029	1.1552265607226357	0.23104531214452714	0.23104531214452714	0.0	0.0	0.23104531214452714	0.07701510404817573	0.0	0.0	0.0	0.7701510404817572	0.3850755202408786	0.4620906242890543	0.15403020809635146	0.07701510404817573	0.0	0.0	0.0	0.53910572833723	0.15403020809635146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07701510404817573	12984466
1957	2.4395706904488215	3.049463363061027	0.7623658407652567	0.6098926726122054	0.457419504459154	0.228709752229577	0.15247316815305134	0.3049463363061027	0.15247316815305134	1.372258513377462	0.3049463363061027	0.228709752229577	0.0	0.07623658407652567	0.228709752229577	0.0	0.0	0.0	0.0	1.0673121770713596	0.7623658407652567	0.5336560885356798	0.457419504459154	0.228709752229577	0.3049463363061027	0.07623658407652567	0.07623658407652567	0.5336560885356798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13117062
1958	2.8554459064327484	2.5467490516832623	1.3891358463726886	0.3086968547494863	1.080438991623202	0.3086968547494863	0.23152264106211476	0.23152264106211476	0.23152264106211476	1.2347874189979453	0.0	0.15434842737474316	0.0	0.0	0.07717421368737158	0.0	0.0	0.0	0.07717421368737158	0.6173937094989727	0.6173937094989727	0.38587106843685787	0.4630452821242295	0.07717421368737158	0.0	0.07717421368737158	0.0	0.540219495811601	0.15434842737474316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12957696
1959	1.9570039426822474	3.1482237338801373	1.19121979119789	1.19121979119789	0.7657841514843577	0.5105227676562385	0.25526138382811925	0.34034851177082565	0.17017425588541282	1.9570039426822474	0.25526138382811925	0.17017425588541282	0.25526138382811925	0.08508712794270641	0.08508712794270641	0.0	0.0	0.08508712794270641	0.0	1.2763069191405962	0.595609895598945	0.42543563971353204	0.6806970235416513	0.08508712794270641	0.08508712794270641	0.0	0.08508712794270641	0.595609895598945	0.08508712794270641	0.0	0.0	0.0	0.0	0.17017425588541282	0.0	0.0	0.0	0.0	0.08508712794270641	0.0	11752659
1960	2.3266796242040138	3.3349074613590863	1.4735637619958755	0.4653359248408028	1.2408957995754741	0.6980038872612041	0.31022394989386853	0.5428919123142699	0.31022394989386853	2.249123636730547	0.0	0.3877799373673356	0.0	0.15511197494693427	0.4653359248408028	0.0	0.0	0.07755598747346713	0.0	0.31022394989386853	0.31022394989386853	0.4653359248408028	0.5428919123142699	0.15511197494693427	0.15511197494693427	0.07755598747346713	0.0	0.4653359248408028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12893911
1961	1.7033130204739075	4.002785598113683	1.1923191143317355	0.681325208189563	0.5109939061421723	0.4258282551184769	0.4258282551184769	0.8516565102369538	0.08516565102369537	2.0439756245686893	0.0	0.3406626040947815	0.25549695307108616	0.08516565102369537	0.17033130204739075	0.08516565102369537	0.0	0.0	0.0	0.5961595571658678	0.8516565102369538	0.3406626040947815	0.3406626040947815	0.17033130204739075	0.08516565102369537	0.0	0.17033130204739075	0.681325208189563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08516565102369537	0.0	11741823
1962	2.235043210569328	2.7139810414056122	1.5166364643149008	1.1973445770907112	1.3569905207028061	0.558760802642332	0.07982297180604742	0.23946891541814225	0.15964594361209483	1.9955742951511857	0.23946891541814225	0.07982297180604742	0.07982297180604742	0.0	0.31929188722418966	0.07982297180604742	0.0	0.0	0.0	0.6385837744483793	0.31929188722418966	0.0	0.558760802642332	0.07982297180604742	0.15964594361209483	0.31929188722418966	0.23946891541814225	0.7184067462544268	0.0	0.0	0.0	0.0	0.0	0.07982297180604742	0.0	0.07982297180604742	0.0	0.0	0.0	0.0	12527722
1963	2.5674459776237972	2.3189834636602042	1.4079542457936953	1.0766708938422376	0.33128335195145775	0.33128335195145775	0.2484625139635933	0.16564167597572887	0.08282083798786444	1.8220584357330174	0.0	0.08282083798786444	0.16564167597572887	0.0	0.08282083798786444	0.0	0.0	0.08282083798786444	0.0	0.6625667039029155	0.2484625139635933	0.0	0.41410418993932213	0.0	0.0	0.0	0.0	0.8282083798786443	0.08282083798786444	0.0	0.0	0.0	0.0	0.16564167597572887	0.0	0.0	0.0	0.0	0.0	0.0	12074256
1964	2.7928362763803922	2.7928362763803922	1.6428448684590542	2.0535560855738177	0.4928534605377162	0.3285689736918108	0.4928534605377162	0.41071121711476355	0.3285689736918108	1.2321336513442906	0.2464267302688581	0.0821422434229527	0.0	0.0	0.2464267302688581	0.0	0.0	0.0	0.0	0.8214224342295271	0.8214224342295271	0.3285689736918108	0.41071121711476355	0.0	0.0821422434229527	0.0821422434229527	0.0	0.7392801908065744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12174004
1965	2.264071845572772	3.2135213292000633	1.6067606646000316	1.0224840592909292	1.0224840592909292	0.0	0.8764149079636535	0.1460691513272756	0.0730345756636378	2.3371064212364097	0.21910372699091338	0.21910372699091338	0.1460691513272756	0.1460691513272756	0.5112420296454646	0.0	0.0730345756636378	0.0730345756636378	0.0	0.8033803323000158	0.365172878318189	0.21910372699091338	0.2921383026545512	0.1460691513272756	0.0	0.0	0.0	1.3876569376091181	0.2921383026545512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0730345756636378	0.0730345756636378	13692145
1966	2.473507090060723	3.462909926085012	1.6490047267071486	1.2367535450303615	0.9894028360242892	0.577151654347502	0.16490047267071486	0.41225118167678715	0.2473507090060723	1.896355435713221	0.16490047267071486	0.08245023633535743	0.08245023633535743	0.16490047267071486	0.16490047267071486	0.0	0.08245023633535743	0.16490047267071486	0.0	0.4947014180121446	0.16490047267071486	0.41225118167678715	0.32980094534142973	0.0	0.08245023633535743	0.08245023633535743	0.0	0.8245023633535743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16490047267071486	0.08245023633535743	12128528
1967	2.6417059747881146	3.1978546010592965	2.0855573485169323	0.9732600959745684	0.6256672045550797	0.34759289141948874	0.4171114697033865	0.4171114697033865	0.06951857828389775	2.0160387702330347	0.06951857828389775	0.20855573485169324	0.1390371565677955	0.0	0.278074313135591	0.1390371565677955	0.0	0.06951857828389775	0.0	0.6256672045550797	0.278074313135591	0.20855573485169324	0.4866300479872842	0.0	0.1390371565677955	0.0	0.0	0.278074313135591	0.06951857828389775	0.0	0.0	0.0	0.0	0.06951857828389775	0.0	0.0	0.0	0.0	0.06951857828389775	0.0	14384644
1968	2.6815792866234847	3.6201320369417047	1.2737501611461552	1.4078291254773294	0.6033553394902841	0.46927637515910986	0.13407896433117422	0.4022368929935227	0.13407896433117422	1.9441449828020263	0.06703948216558711	0.13407896433117422	0.13407896433117422	0.20111844649676136	0.5363158573246969	0.0	0.06703948216558711	0.0	0.0	0.4022368929935227	0.4022368929935227	0.4022368929935227	0.7374343038214584	0.06703948216558711	0.0	0.13407896433117422	0.06703948216558711	0.5363158573246969	0.0	0.0	0.0	0.0	0.0	0.06703948216558711	0.0	0.0	0.0	0.0	0.0	0.06703948216558711	14916583
1969	2.5611409985594222	3.7776829728751475	1.408627549207682	0.7683422995678266	0.7683422995678266	0.7683422995678266	0.3201426248199278	0.6402852496398556	0.12805704992797112	2.5611409985594222	0.06402852496398556	0.3841711497839133	0.06402852496398556	0.06402852496398556	0.5122281997118845	0.12805704992797112	0.0	0.06402852496398556	0.0	0.8323708245318122	0.3201426248199278	0.4481996747478989	0.19208557489195666	0.12805704992797112	0.0	0.06402852496398556	0.0	0.3841711497839133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12805704992797112	0.06402852496398556	15618039
1970	1.8269540612401303	3.0869223793367713	1.0709730703821452	1.763955645335298	0.9449762385724811	0.2519936636193283	0.31499207952416036	0.37799049542899243	0.0	1.5749603976208018	0.12599683180966414	0.0	0.0	0.12599683180966414	0.12599683180966414	0.06299841590483207	0.0	0.0	0.0	0.5669857431434886	0.2519936636193283	0.12599683180966414	0.18899524771449622	0.18899524771449622	0.06299841590483207	0.0	0.0	0.31499207952416036	0.2519936636193283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06299841590483207	0.06299841590483207	15873415
1971	1.9712343034719153	4.0738842271752915	1.5769874427775323	0.8542015315044966	1.2484483921988798	0.525662480925844	0.19712343034719154	0.3942468606943831	0.131415620231461	1.7084030630089933	0.19712343034719154	0.262831240462922	0.0657078101157305	0.0	0.262831240462922	0.0	0.0	0.0657078101157305	0.0	0.8542015315044966	0.131415620231461	0.131415620231461	0.4599546708101136	0.0	0.0	0.0	0.0	0.525662480925844	0.131415620231461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15218891
1972	2.954826941494225	3.0891372570166897	1.8803444173145067	1.7460341017920422	0.5372412620898591	0.5372412620898591	0.26862063104492956	0.26862063104492956	0.13431031552246478	1.9474995750757393	0.06715515776123239	0.33577578880616193	0.0	0.06715515776123239	0.20146547328369718	0.06715515776123239	0.13431031552246478	0.06715515776123239	0.0	0.4700861043286267	0.33577578880616193	0.0	0.0	0.0	0.0	0.0	0.0	0.6715515776123239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14890889
1973	2.684171280906219	4.05608104670273	1.3122615151097072	0.23859300274721948	1.3122615151097072	0.7157790082416585	0.29824125343402436	0.17894475206041463	0.05964825068680487	2.4455782781589996	0.05964825068680487	0.05964825068680487	0.11929650137360974	0.11929650137360974	0.5964825068680487	0.05964825068680487	0.05964825068680487	0.05964825068680487	0.0	0.47718600549443896	0.17894475206041463	0.35788950412082926	0.23859300274721948	0.0	0.0	0.0	0.0	0.41753775480763405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05964825068680487	0.0	16764951
1974	2.324313698441565	3.370254862740269	1.8013431162922129	1.3945882190649392	0.6972941095324696	0.4067548972272739	0.29053921230519564	0.4067548972272739	0.05810784246103913	1.5108039039870174	0.0	0.0	0.11621568492207826	0.0	0.11621568492207826	0.0	0.0	0.05810784246103913	0.11621568492207826	0.6972941095324696	0.23243136984415652	0.4067548972272739	0.3486470547662348	0.11621568492207826	0.0	0.0	0.0	0.5810784246103913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17209381
1975	2.434891861234817	3.8262586390832842	1.6812348565668975	1.0435250833863503	1.2174459306174086	0.5797361574368612	0.0	0.17392084723105838	0.17392084723105838	1.7392084723105836	0.05797361574368612	0.05797361574368612	0.11594723148737224	0.05797361574368612	0.11594723148737224	0.11594723148737224	0.0	0.0	0.05797361574368612	0.40581531020580286	0.23189446297474448	0.11594723148737224	0.2898680787184306	0.0	0.05797361574368612	0.05797361574368612	0.0	0.46378892594948895	0.05797361574368612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05797361574368612	17249226
1976	2.9478650809077664	3.910433270591936	1.3836917726709925	1.5040127963815138	0.3609630711315633	0.6016051185526055	0.12032102371052109	0.12032102371052109	0.18048153556578164	1.8048153556578164	0.3609630711315633	0.12032102371052109	0.06016051185526054	0.06016051185526054	0.42112358298682384	0.06016051185526054	0.0	0.0	0.06016051185526054	0.7219261422631266	0.18048153556578164	0.24064204742104217	0.6016051185526055	0.06016051185526054	0.06016051185526054	0.0	0.0	0.30080255927630273	0.06016051185526054	0.0	0.0	0.0	0.0	0.06016051185526054	0.0	0.0	0.0	0.0	0.0	0.06016051185526054	16622199
1977	2.8958475686274956	4.15491172890032	2.518128320545648	0.944298120204618	1.1331577442455418	0.6924852881500533	0.314766040068206	0.25181283205456484	0.06295320801364121	2.2033622804774424	0.06295320801364121	0.25181283205456484	0.12590641602728242	0.0	0.314766040068206	0.0	0.0	0.0	0.0	0.5036256641091297	0.629532080136412	0.12590641602728242	0.314766040068206	0.12590641602728242	0.0	0.0	0.06295320801364121	0.7554384961636945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18885962404092363	0.0	15884814
1978	3.194018502884003	4.4976995244693105	2.1510736856157573	2.2162577366950225	0.9777607661889807	0.5214724086341229	0.06518405107926536	0.4562883575548576	0.06518405107926536	3.7154909115181263	0.32592025539632685	0.26073620431706146	0.19555215323779612	0.0	0.19555215323779612	0.0	0.0	0.13036810215853073	0.0	1.0429448172682458	0.4562883575548576	0.5214724086341229	0.32592025539632685	0.06518405107926536	0.06518405107926536	0.0	0.0	0.19555215323779612	0.0	0.0	0.0	0.0	0.0	0.06518405107926536	0.0	0.0	0.0	0.0	0.0	0.0	15341176
1979	2.5143602973960215	3.7086814386591316	2.1372062527866182	1.0057441189584087	1.2571801486980108	0.3771540446094032	0.5657310669141049	0.25143602973960216	0.12571801486980108	3.897258460963833	0.1885770223047016	0.3142950371745027	0.06285900743490054	0.06285900743490054	0.5028720594792043	0.0	0.06285900743490054	0.0	0.12571801486980108	1.1314621338282098	0.3142950371745027	0.06285900743490054	0.25143602973960216	0.12571801486980108	0.0	0.0	0.12571801486980108	0.4400130520443038	0.0	0.0	0.06285900743490054	0.0	0.0	0.06285900743490054	0.0	0.0	0.0	0.0	0.06285900743490054	0.0	15908619
1980	3.4977193163852625	3.753649998071989	2.7299272713250824	2.7299272713250824	1.7915147718070856	0.42655113614454415	0.8531022722890883	0.42655113614454415	0.25593068168672656	2.9005477257829004	0.0	0.5971715906023619	0.17062045445781765	0.0	0.25593068168672656	0.0	0.08531022722890882	0.08531022722890882	0.0	0.6824818178312706	0.3412409089156353	0.5971715906023619	0.3412409089156353	0.0	0.17062045445781765	0.08531022722890882	0.08531022722890882	0.3412409089156353	0.17062045445781765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11721924
1981	2.558705499713585	3.9180177964364273	2.2388673122493867	1.5991909373209905	0.6396763749283962	0.23987864059814856	0.4797572811962971	0.3198381874641981	0.3198381874641981	3.838058249570377	0.07995954686604953	0.3997977343302476	0.23987864059814856	0.07995954686604953	0.3997977343302476	0.0	0.07995954686604953	0.07995954686604953	0.0	1.5991909373209905	0.3997977343302476	0.15991909373209906	0.5597168280623467	0.3997977343302476	0.15991909373209906	0.0	0.0	0.3198381874641981	0.15991909373209906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07995954686604953	12506324
1982	4.347907810173556	4.682362257109983	2.0736175710058498	2.3411811285549917	1.137145119583853	0.6020180044855693	0.6020180044855693	0.5351271150982837	0.06689088938728546	2.9431991330405607	0.13378177877457093	0.4682362257109983	0.13378177877457093	0.0	0.4682362257109983	0.0	0.06689088938728546	0.06689088938728546	0.0	1.137145119583853	0.6020180044855693	0.40134533632371283	0.20067266816185642	0.06689088938728546	0.0	0.0	0.0	1.0033633408092821	0.26756355754914185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06689088938728546	14949719
1983	2.9309096664331706	4.428930162610125	2.8006470145916964	2.019071103542851	1.042101214731794	0.9118385628903198	0.4559192814451599	0.9769698888110568	0.2605253036829485	3.6473542515612793	0.1953939777622114	0.3907879555244228	0.32565662960368563	0.13026265184147426	0.2605253036829485	0.1953939777622114	0.13026265184147426	0.0	0.0	1.6282831480184283	0.5861819332866341	0.3907879555244228	0.7815759110488456	0.06513132592073713	0.06513132592073713	0.06513132592073713	0.06513132592073713	0.6513132592073713	0.06513132592073713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06513132592073713	0.13026265184147426	15353595
1984	3.879513785192718	4.965777645046679	2.4052985468194854	2.6380693739310486	1.1638541355578154	0.5431319299269806	0.6207222056308349	0.4655416542231262	0.31036110281541746	3.7243332337850097	0.6207222056308349	0.4655416542231262	0.2327708271115631	0.31036110281541746	0.31036110281541746	0.15518055140770873	0.0	0.0	0.0	1.6293957897809417	0.7759027570385437	0.853493032742398	0.7759027570385437	0.2327708271115631	0.0	0.0	0.15518055140770873	0.4655416542231262	0.15518055140770873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07759027570385436	0.07759027570385436	12888213
1985	2.2286612600881504	5.379527179523122	2.305511648367052	2.382362036645954	1.0759054359046243	1.0759054359046243	0.9222046593468209	0.30740155311560696	0.07685038827890174	4.918424849849711	0.23055116483670524	0.5379527179523121	0.23055116483670524	0.15370077655780348	1.3833069890202314	0.30740155311560696	0.15370077655780348	0.07685038827890174	0.0	1.76755893041474	0.9222046593468209	1.4601573772991332	0.15370077655780348	0.0	0.07685038827890174	0.07685038827890174	0.0	0.6148031062312139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07685038827890174	13012296
1986	3.8344759468749996	4.702659180129717	1.4469720554245282	1.9534122748231133	1.0128804387971697	1.3022748498820755	0.36174301385613206	1.229926247110849	0.14469720554245283	4.2685675635023586	0.07234860277122641	0.21704580831367923	0.21704580831367923	0.07234860277122641	0.5064402193985849	0.07234860277122641	0.0	0.14469720554245283	0.07234860277122641	1.8810636720518867	0.8681832332547169	0.5787888221698113	0.5064402193985849	0.28939441108490566	0.0	0.0	0.0	0.9405318360259434	0.0	0.0	0.0	0.0	0.0	0.14469720554245283	0.07234860277122641	0.0	0.0	0.0	0.14469720554245283	0.07234860277122641	13821967
1987	3.297386706010369	5.981306117879274	1.2269345882829281	1.763718470656709	1.2269345882829281	0.5367838823737809	0.7668341176768301	0.38341705883841504	0.46010047060609804	3.527436941313418	0.15336682353536601	0.23005023530304902	0.15336682353536601	0.15336682353536601	0.5367838823737809	0.07668341176768301	0.07668341176768301	0.07668341176768301	0.0	2.070452117727441	0.7668341176768301	0.8435175294445131	0.38341705883841504	0.15336682353536601	0.07668341176768301	0.15336682353536601	0.0	1.456984823585977	0.07668341176768301	0.0	0.0	0.0	0.0	0.0	0.0	0.07668341176768301	0.0	0.0	0.38341705883841504	0.0	13040630
