date	een_jaar_geleden_permill	twee_jaar_geleden_permill	drie_jaar_geleden_permill	vier_jaar_geleden_permill	vijf_jaar_geleden_permill	zes_jaar_geleden_permill	zeven_jaar_geleden_permill	acht_jaar_geleden_permill	negen_jaar_geleden_permill	tien_jaar_geleden_permill	elf_jaar_geleden_permill	twaalf_jaar_geleden_permill	dertien_jaar_geleden_permill	veertien_jaar_geleden_permill	vijftien_jaar_geleden_permill	zestien_jaar_geleden_permill	zeventien_jaar_geleden_permill	achttien_jaar_geleden_permill	negentien_jaar_geleden_permill	twintig_jaar_geleden_permill	dertig_jaar_geleden_permill	veertig_jaar_geleden_permill	vijftig_jaar_geleden_permill	zestig_jaar_geleden_permill	zeventig_jaar_geleden_permill	tachtig_jaar_geleden_permill	negentig_jaar_geleden_permill	honderd_jaar_geleden_permill	100_jaar_geleden_permill	honderdtien_jaar_geleden_permill	honderdtwintig_jaar_geleden_permill	honderddertig_jaar_geleden_permill	honderdveertig_jaar_geleden_permill	honderdvijftig_jaar_geleden_permill	honderdzestig_jaar_geleden_permill	honderdzeventig_jaar_geleden_permill	honderdtachtig_jaar_geleden_permill	honderdnegentig_jaar_geleden_permill	tweehonderd_jaar_geleden_permill	200_jaar_geleden_permill	no_words
1905	0.5714798413343368	0.2857399206671684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2857399206671684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2857399206671684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3499686
1906	0.37784798193282093	0.18892399096641047	0.0	0.18892399096641047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18892399096641047	0.0	0.0	0.0	0.0	0.0	0.18892399096641047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5293134
1907	0.8954586812977983	0.4974770451654435	0.19899081806617738	0.09949540903308869	0.0	0.0	0.0	0.0	0.0	0.19899081806617738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09949540903308869	0.0	0.19899081806617738	0.0	0.0	0.0	0.0	0.0	0.09949540903308869	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10050715
1908	0.9294761313185124	0.3983469134222196	0.3983469134222196	0.0	0.1327823044740732	0.0	0.0	0.0	0.0	0.5311292178962927	0.0	0.1327823044740732	0.0	0.0	0.1327823044740732	0.0	0.0	0.1327823044740732	0.0	0.0	0.1327823044740732	0.1327823044740732	0.0	0.0	0.0	0.0	0.0	0.0	0.2655646089481464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7531124
1909	0.5918998505452877	0.5918998505452877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19729995018176258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5068425
1910	0.32944529319313315	0.10981509773104438	0.21963019546208876	0.10981509773104438	0.10981509773104438	0.0	0.0	0.0	0.0	0.10981509773104438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10981509773104438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10981509773104438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9106216
1911	0.5439636893358095	0.27198184466790476	0.13599092233395238	0.0	0.0	0.13599092233395238	0.0	0.0	0.13599092233395238	0.27198184466790476	0.0	0.0	0.0	0.13599092233395238	0.0	0.0	0.0	0.0	0.0	0.40797276700185714	0.0	0.13599092233395238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7353432
1912	0.10504748986922008	0.4201899594768803	0.21009497973844016	0.0	0.10504748986922008	0.21009497973844016	0.0	0.0	0.0	0.21009497973844016	0.0	0.10504748986922008	0.0	0.0	0.10504748986922008	0.0	0.0	0.0	0.0	0.10504748986922008	0.0	0.0	0.10504748986922008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9519504
1913	0.7339636062310941	0.09174545077888677	0.0	0.18349090155777353	0.18349090155777353	0.0	0.09174545077888677	0.18349090155777353	0.09174545077888677	0.36698180311554707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18349090155777353	0.0	0.0	0.18349090155777353	0.0	0.09174545077888677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10899723
1914	0.32422751174189934	0.48634126761284896	0.0	0.0	0.16211375587094967	0.0	0.0	0.0	0.0	0.16211375587094967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16211375587094967	0.16211375587094967	0.16211375587094967	0.0	0.0	0.0	0.0	0.0	0.16211375587094967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6168508
1915	1.1611370417894051	0.24881508038344394	0.08293836012781465	0.0	0.1658767202556293	0.0	0.0	0.0	0.08293836012781465	0.5805685208947026	0.0	0.0	0.0	0.0	0.24881508038344394	0.0	0.0	0.0	0.0	0.0	0.0	0.08293836012781465	0.08293836012781465	0.0	0.0	0.0	0.0	0.24881508038344394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08293836012781465	0.0	12057147
1916	0.61086310069223	0.4363307862087357	0.0	0.0	0.08726615724174716	0.0	0.0	0.0	0.0	0.26179847172524146	0.0	0.08726615724174716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17453231448349432	0.17453231448349432	0.0	0.08726615724174716	0.08726615724174716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11459196
1917	0.4885857413417313	0.57001669823202	0.4071547844514428	0.08143095689028856	0.16286191378057713	0.08143095689028856	0.0	0.08143095689028856	0.0	0.32572382756115426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08143095689028856	0.16286191378057713	0.0	0.08143095689028856	0.0	0.0	0.0	0.0	0.08143095689028856	0.08143095689028856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12280342
1918	0.4106279829556537	0.27375198863710243	0.0	0.27375198863710243	0.0	0.0	0.27375198863710243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7305883
1919	1.137746728743913	0.40155766896843986	0.2677051126456266	0.0	0.06692627816140664	0.0	0.06692627816140664	0.0	0.06692627816140664	0.2677051126456266	0.0	0.0	0.0	0.06692627816140664	0.0	0.0	0.0	0.0	0.0	0.1338525563228133	0.0	0.1338525563228133	0.0	0.0	0.0	0.0	0.0	0.1338525563228133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1338525563228133	0.0	14941814
1920	1.2381760208916064	0.20636267014860107	0.1375751134324007	0.06878755671620035	0.06878755671620035	0.0	0.0	0.0	0.0	0.20636267014860107	0.0	0.0	0.06878755671620035	0.0	0.06878755671620035	0.0	0.0	0.0	0.0	0.20636267014860107	0.1375751134324007	0.1375751134324007	0.0	0.0	0.0	0.0	0.0	0.2751502268648014	0.1375751134324007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14537513
1921	0.9746461547135313	0.6747550301862908	0.07497278113181009	0.0	0.0	0.0	0.07497278113181009	0.0	0.0	0.29989112452724037	0.0	0.0	0.0	0.0	0.2249183433954303	0.0	0.0	0.0	0.0	0.5997822490544807	0.2249183433954303	0.07497278113181009	0.07497278113181009	0.14994556226362019	0.0	0.0	0.0	0.14994556226362019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13338174
1922	0.6075050567202158	0.7087558995069185	0.10125084278670266	0.10125084278670266	0.4050033711468106	0.2025016855734053	0.0	0.3037525283601079	0.0	0.8100067422936212	0.0	0.0	0.0	0.0	0.2025016855734053	0.10125084278670266	0.0	0.0	0.0	0.3037525283601079	0.5062542139335132	0.0	0.10125084278670266	0.0	0.0	0.0	0.0	0.10125084278670266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9876461
1923	0.9249916201540411	0.0	0.3468718575577654	0.0	0.0	0.0	0.0	0.0	0.11562395251925514	0.3468718575577654	0.0	0.0	0.0	0.0	0.23124790503851028	0.0	0.0	0.0	0.0	0.23124790503851028	0.46249581007702056	0.0	0.0	0.0	0.0	0.0	0.0	0.11562395251925514	0.11562395251925514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8648727
1924	2.443058223436431	1.2609332766123516	0.47284997872963175	0.23642498936481587	0.3152333191530879	0.0	0.0	0.07880832978827197	0.0	0.5516583085179038	0.0	0.07880832978827197	0.0	0.0	0.07880832978827197	0.0	0.0	0.07880832978827197	0.0	0.3940416489413598	0.07880832978827197	0.0	0.15761665957654394	0.15761665957654394	0.0	0.0	0.0	0.23642498936481587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12689014
1925	1.0131431258428876	0.5065715629214438	0.37992867219108284	0.2532857814607219	0.37992867219108284	0.0	0.0	0.0	0.0	0.37992867219108284	0.0	0.12664289073036095	0.0	0.12664289073036095	0.12664289073036095	0.0	0.12664289073036095	0.0	0.0	0.5065715629214438	0.0	0.2532857814607219	0.12664289073036095	0.0	0.0	0.12664289073036095	0.0	0.2532857814607219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7896219
1926	1.5948112381418535	1.3048455584796983	0.43494851949323277	0.24163806638512933	0.24163806638512933	0.19331045310810346	0.048327613277025866	0.2899656796621552	0.0	0.3866209062162069	0.0	0.09665522655405173	0.0	0.0	0.19331045310810346	0.0	0.0	0.0	0.0	0.2899656796621552	0.19331045310810346	0.24163806638512933	0.048327613277025866	0.048327613277025866	0.0	0.0	0.0	0.1449828398310776	0.09665522655405173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20692104
1927	2.349705870227454	0.5340240614153303	0.42721924913226433	0.10680481228306608	0.32041443684919824	0.0	0.32041443684919824	0.0	0.0	0.21360962456613217	0.0	0.0	0.0	0.0	0.10680481228306608	0.0	0.0	0.0	0.0	0.5340240614153303	0.32041443684919824	0.10680481228306608	0.10680481228306608	0.10680481228306608	0.10680481228306608	0.0	0.0	0.32041443684919824	0.10680481228306608	0.0	0.0	0.0	0.0	0.10680481228306608	0.0	0.0	0.0	0.0	0.0	0.0	9362874
1928	0.7716903508438734	0.6859469785278874	0.2572301169479578	0.0	0.2572301169479578	0.0	0.08574337231598593	0.17148674463197186	0.0	1.114663840107817	0.0	0.0	0.0	0.08574337231598593	0.0	0.0	0.08574337231598593	0.08574337231598593	0.0	0.3429734892639437	0.3429734892639437	0.3429734892639437	0.3429734892639437	0.08574337231598593	0.0	0.0	0.0	0.08574337231598593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11662709
1929	1.175859694539872	0.2351719389079744	0.0	0.2351719389079744	0.0	0.0	0.2351719389079744	0.0	0.0	0.9406877556318975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2351719389079744	0.4703438778159488	0.0	0.0	0.2351719389079744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4252208
1930	2.340933996934732	1.1088634722322412	0.18481057870537354	0.24641410494049806	0.3080176311756226	0.12320705247024903	0.18481057870537354	0.18481057870537354	0.061603526235124516	0.5544317361161206	0.061603526235124516	0.061603526235124516	0.0	0.0	0.12320705247024903	0.0	0.0	0.0	0.0	0.6160352623512452	0.3080176311756226	0.061603526235124516	0.5544317361161206	0.061603526235124516	0.18481057870537354	0.0	0.061603526235124516	0.24641410494049806	0.061603526235124516	0.0	0.0	0.0	0.0	0.061603526235124516	0.0	0.0	0.0	0.0	0.0	0.0	16232837
1931	3.849087462069416	1.2416411167965857	0.24832822335931717	0.12416411167965859	0.3724923350389757	0.0	0.12416411167965859	0.062082055839829293	0.0	0.7449846700779514	0.18624616751948786	0.062082055839829293	0.0	0.062082055839829293	0.0	0.062082055839829293	0.0	0.0	0.0	0.7449846700779514	0.24832822335931717	0.062082055839829293	0.18624616751948786	0.0	0.0	0.0	0.0	0.062082055839829293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16107714
1932	1.181177999449453	0.7677656996421445	0.3543533998348359	0.17717669991741794	0.2362355998898906	0.2362355998898906	0.17717669991741794	0.0	0.0	0.826824599614617	0.0	0.0	0.05905889997247265	0.05905889997247265	0.1181177999449453	0.0	0.0	0.05905889997247265	0.0	0.9449423995595624	0.5905889997247264	0.5905889997247264	0.17717669991741794	0.0	0.1181177999449453	0.0	0.0	0.2952944998623632	0.2362355998898906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16932249
1933	2.767255724977321	1.1937181558725698	0.48833924558423303	0.32555949705615533	0.2170396647041036	0.16277974852807767	0.2170396647041036	0.0542599161760259	0.0	0.7596388264643625	0.0	0.37981941323218127	0.0542599161760259	0.1085198323520518	0.2170396647041036	0.0	0.0	0.0	0.0	0.2712995808801295	0.32555949705615533	0.2170396647041036	0.32555949705615533	0.0542599161760259	0.0	0.1085198323520518	0.0	0.2170396647041036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18429811
1934	3.1151112148879565	0.9932238656164497	0.6320515508468317	0.36117231476961814	0.4063188541158204	0.2708792360772136	0.04514653934620227	0.0	0.1354396180386068	0.8126377082316408	0.04514653934620227	0.18058615738480907	0.04514653934620227	0.0	0.1354396180386068	0.0	0.0	0.0	0.0	0.6320515508468317	0.49661193280822485	0.31602577542341587	0.31602577542341587	0.04514653934620227	0.04514653934620227	0.04514653934620227	0.0	0.5869050115006295	0.09029307869240454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04514653934620227	0.0	22150092
1935	2.246223256372317	1.3102968995505184	0.5615558140930792	0.3119754522739329	0.24958036181914633	0.062395090454786584	0.062395090454786584	0.062395090454786584	0.062395090454786584	0.8111361759122255	0.062395090454786584	0.12479018090957317	0.062395090454786584	0.0	0.3119754522739329	0.0	0.0	0.0	0.0	0.6863459950026525	0.12479018090957317	0.24958036181914633	0.3119754522739329	0.24958036181914633	0.0	0.0	0.062395090454786584	0.4367656331835061	0.062395090454786584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.062395090454786584	0.062395090454786584	16026902
1936	4.2054989933685665	1.7567274276096547	0.2661708223650992	0.31940498683811896	0.6920441381492578	0.10646832894603968	0.4258733157841587	0.05323416447301984	0.0	0.8517466315683174	0.0	0.10646832894603968	0.05323416447301984	0.15970249341905948	0.10646832894603968	0.0	0.0	0.05323416447301984	0.05323416447301984	0.5855758092032182	0.4258733157841587	0.4791074802571785	0.37263915131113884	0.31940498683811896	0.05323416447301984	0.05323416447301984	0.0	0.15970249341905948	0.05323416447301984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18784929
1937	4.307450785765667	1.18826228572846	0.6931530000082683	0.34657650000413415	0.5446202142922107	0.09902185714403833	0.19804371428807666	0.19804371428807666	0.09902185714403833	1.0397295000124025	0.0	0.09902185714403833	0.049510928572019164	0.049510928572019164	0.09902185714403833	0.049510928572019164	0.0	0.049510928572019164	0.0	0.4455983571481725	0.1485327857160575	0.2475546428600958	0.5446202142922107	0.09902185714403833	0.049510928572019164	0.0	0.0	0.297065571432115	0.0	0.0	0.0	0.0	0.0	0.049510928572019164	0.0	0.0	0.0	0.0	0.049510928572019164	0.0	20197561
1938	4.150658233228195	1.3981164575084446	0.436911392971389	0.436911392971389	0.30583797507997224	0.1310734178914167	0.30583797507997224	0.2621468357828334	0.1310734178914167	1.0485873431313335	0.043691139297138894	0.08738227859427779	0.043691139297138894	0.043691139297138894	0.2621468357828334	0.043691139297138894	0.0	0.0	0.0	0.5679848108628056	0.34952911437711115	0.436911392971389	0.48060253226852784	0.08738227859427779	0.08738227859427779	0.0	0.0	0.34952911437711115	0.08738227859427779	0.0	0.0	0.0	0.0	0.043691139297138894	0.0	0.0	0.0	0.0	0.0	0.0	22887936
1939	5.318959041851733	1.171974026170721	0.18030369633395707	0.45075924083489266	0.3155314685844249	0.04507592408348927	0.04507592408348927	0.04507592408348927	0.04507592408348927	1.21704995025421	0.0	0.04507592408348927	0.09015184816697853	0.04507592408348927	0.13522777225046778	0.13522777225046778	0.0	0.04507592408348927	0.04507592408348927	0.7212147853358283	0.27045554450093556	0.18030369633395707	0.22537962041744633	0.0	0.04507592408348927	0.0	0.0	0.5409110890018711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22184792
1940	1.5424920192564704	0.9365130116914284	0.16526700206319325	0.11017800137546216	0.661068008252773	0.05508900068773108	0.16526700206319325	0.16526700206319325	0.11017800137546216	1.0466910130668905	0.0	0.11017800137546216	0.22035600275092432	0.0	0.11017800137546216	0.05508900068773108	0.0	0.0	0.05508900068773108	0.5508900068773108	0.44071200550184864	0.3305340041263865	0.44071200550184864	0.11017800137546216	0.05508900068773108	0.11017800137546216	0.0	0.6059790075650419	0.05508900068773108	0.0	0.0	0.0	0.0	0.05508900068773108	0.0	0.0	0.0	0.0	0.0	0.0	18152444
1941	1.8315038046798156	0.7541486254563946	0.21547103584468416	0.10773551792234208	0.3232065537670263	0.0	0.10773551792234208	0.0	0.0	0.7541486254563946	0.0	0.10773551792234208	0.0	0.0	0.10773551792234208	0.0	0.0	0.10773551792234208	0.0	0.8618841433787366	0.5386775896117104	0.4309420716893683	0.4309420716893683	0.0	0.0	0.21547103584468416	0.0	0.21547103584468416	0.10773551792234208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10773551792234208	9281990
1942	1.6835785247212929	1.4965142441967048	0.9353214026229405	0.0	0.1870642805245881	0.0	0.0	0.0	0.0	0.5611928415737644	0.0	0.0	0.1870642805245881	0.0	0.0	0.0	0.0	0.0	0.0	0.1870642805245881	0.3741285610491762	0.3741285610491762	0.1870642805245881	0.3741285610491762	0.1870642805245881	0.0	0.0	0.1870642805245881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1870642805245881	5345756
1943	1.4538317553201157	0.7269158776600578	0.3634579388300289	0.3634579388300289	0.0	0.3634579388300289	0.0	0.3634579388300289	0.0	2.1807476329801734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3634579388300289	0.3634579388300289	0.3634579388300289	0.3634579388300289	0.0	1.0903738164900867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2751350
1944	1.0659798913553296	0.3553266304517765	0.710653260903553	0.0	0.3553266304517765	0.0	0.0	0.0	0.0	0.710653260903553	0.710653260903553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3553266304517765	0.3553266304517765	0.710653260903553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2814312
1945	0.0	0.0	0.0	0.0	3.942953350918905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	253617
1949	1.3000463683204702	2.1667439472007834	0.4333487894401567	0.4333487894401567	0.4333487894401567	0.0	0.0	0.0	0.0	0.4333487894401567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7333951577606268	0.4333487894401567	0.0	0.8666975788803134	0.4333487894401567	0.0	0.0	0.0	0.4333487894401567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2307610
1950	1.1317527442174666	1.3832533540435703	0.6287515245652592	0.0	0.25150060982610367	0.25150060982610367	0.0	0.25150060982610367	0.0	0.8802521343913629	0.0	0.0	0.0	0.0	0.12575030491305184	0.0	0.12575030491305184	0.0	0.0	0.5030012196522073	0.5030012196522073	0.25150060982610367	0.754501829478311	0.12575030491305184	0.25150060982610367	0.0	0.0	0.12575030491305184	0.25150060982610367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12575030491305184	0.0	7952267
